Country;Province;City;Suburb;Box_Code;Street_Code
South Africa;Gauteng;BEDFORDVIEW;PARK MEADOW SHOPPING COMPLEX;;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORDVIEW OFFICE PARK;;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORDVIEW VILLAGE EXT;;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORDVIEW EXT 3;2008;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORD GARDENS;;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORD PARK;;2007
South Africa;Gauteng;BEDFORDVIEW;MALVERN EAST EXT;;2007
South Africa;Gauteng;BEDFORDVIEW;MALVERN EAST EXT 1;;2007
South Africa;Gauteng;BEDFORDVIEW;MALVERN EAST EXT 2;;2007
South Africa;Gauteng;BEDFORDVIEW;MALVERN EAST EXT 3;;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORDVIEW EXT 439;2008;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORDVIEW EXT 87;2008;2007
South Africa;Gauteng;BEDFORDVIEW;BEDFORDVIEW EXT 291;2008;2007
South Africa;Gauteng;BEDFORDVIEW;MALVERN EAST EXT 4;2007;2007
South Africa;Gauteng;BEDWORTH PARK;PHUMA SIBETHANE;1940;
South Africa;Gauteng;BEKKERSDAL;HOLIMISA;1782;
South Africa;Gauteng;BEKKERSDAL;MANDELA SECTION;1782;1779
South Africa;Gauteng;BEKKERSDAL;SILVER CITY;1782;1779
South Africa;Gauteng;BEKKERSDAL;X SECTION;1782;
South Africa;Gauteng;BEKKERSDAL;SPOOK TOWN;1782;1779
South Africa;Limpopo;BELA-BELA;BABETHU;488;
South Africa;Limpopo;BELA-BELA;MAKEKENG;489;489
South Africa;Limpopo;BELA-BELA;TUINTUISTE;480;480
South Africa;Limpopo;BELA-BELA;WARMBATHS;481;480
South Africa;Limpopo;BELA-BELA;SYFERKUIL;;483
South Africa;Mpumalanga;BELFAST;BELFAST EXT 2;1100;1100
South Africa;Mpumalanga;BELFAST;BELFAST EXT 3;1100;1100
South Africa;Mpumalanga;BELFAST;BELFAST EXT;1100;1100
South Africa;Mpumalanga;BELFAST;LAMAGADLELA;1193;
South Africa;Mpumalanga;BELFAST;MAANDAGSHOEK;1152;
South Africa;Mpumalanga;BELFAST;BHEVULA;1194;
South Africa;Mpumalanga;BELFAST;RIBA CROSS;1153;
South Africa;Mpumalanga;BELFAST;SIYATHUTHUKA;1102;1102
South Africa;Mpumalanga;BELFAST;TSATE;1121;
South Africa;Mpumalanga;BELFAST;WONDERFONTEIN;1101;
South Africa;Mpumalanga;BELFAST;EKULINDENI;1301;
South Africa;Mpumalanga;BELFAST;ELUKWATINI;1192;1192
South Africa;Mpumalanga;BELFAST;GAMAROTA;1151;
South Africa;Mpumalanga;BELFAST;GAMASHISHI;1130;
South Africa;Mpumalanga;BELFAST;PRAKTISEER;;1151
South Africa;Western Cape;BELHAR;RAVENSMEAD;7504;7493
South Africa;Western Cape;BELHAR;CRAVENBY;;7493
South Africa;Western Cape;BELHAR;ST AUGUSTINE;;7493
South Africa;Western Cape;BELHAR;CRAVENBY EST;;7493
South Africa;Western Cape;BELLVILLE;KANONBERG;;7530
South Africa;Western Cape;BELLVILLE;SANLAMHOF;7532;7530
South Africa;Western Cape;BELLVILLE;KASSELSVLEI;7533;7530
South Africa;Western Cape;BELLVILLE;TYGER VALLEY;7536;7530
South Africa;Western Cape;BELLVILLE;OLD OAK;7537;7530
South Africa;Western Cape;BELLVILLE;MOUNT VIEW;7530;
South Africa;Western Cape;BELLVILLE;LABELLA PARK;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE BUSINESS PARK;;7530
South Africa;Western Cape;BELLVILLE;WESTHOF;;7530
South Africa;Western Cape;BELLVILLE;THE AKKERS;;7530
South Africa;Western Cape;BELLVILLE;THE PALMS;;7530
South Africa;Western Cape;BELLVILLE;THE PINES;;7530
South Africa;Western Cape;BELLVILLE;WILGER PARK;;7530
South Africa;Western Cape;BELLVILLE;WINTERBERG;;7530
South Africa;Western Cape;BELLVILLE;BERGSTROOM;;7530
South Africa;Western Cape;BELLVILLE;BOSBOU;;7530
South Africa;Western Cape;BELLVILLE;OUDE WESTHOF;;7530
South Africa;Western Cape;BELLVILLE;VAN RIEBEECKSHOF;7540;7530
South Africa;Western Cape;BELLVILLE;OAK GLEN;;7530
South Africa;Western Cape;BELLVILLE;GOODWOOD;7459;7460
South Africa;Western Cape;BELLVILLE;BOULEVARD PARK;7530;
South Africa;Western Cape;BELLVILLE;SERENGETI;7530;
South Africa;Western Cape;BELLVILLE;UNIBELL;7539;
South Africa;Western Cape;BELLVILLE;VIER BERGEN;7530;7530
South Africa;Western Cape;BELLVILLE;VILLA BIANCA;7530;
South Africa;Western Cape;BELLVILLE;WELGEDACHT;;7530
South Africa;Western Cape;BELLVILLE;WELGEMOED;7538;7530
South Africa;Western Cape;BELLVILLE;BELGRAVIA;;7530
South Africa;Western Cape;BELLVILLE;BELLAIR EST;;7530
South Africa;Western Cape;BELLVILLE;BELLRAIL;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE SOUTH;;7530
South Africa;Western Cape;BELLVILLE;BEROMA;;7530
South Africa;Western Cape;BELLVILLE;BLOEMHOF;;7530
South Africa;Western Cape;BELLVILLE;BLOMMENDAL;;7530
South Africa;Western Cape;BELLVILLE;BLOMTUIN EST;;7530
South Africa;Western Cape;BELLVILLE;BLOMVLEI;;7530
South Africa;Western Cape;BELLVILLE;BOSBELL EST;;7530
South Africa;Western Cape;BELLVILLE;BOSTON ESTATE;;7530
South Africa;Western Cape;BELLVILLE;CHRISMAR EST;;7530
South Africa;Western Cape;BELLVILLE;DE BRON;;7530
South Africa;Western Cape;BELLVILLE;DE LA HAYE EST;;7530
South Africa;Western Cape;BELLVILLE;DOOR DE KRAAL;;7530
South Africa;Western Cape;BELLVILLE;EIKENBOSCH;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE EXT 38;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE EXT 28;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE EXT 24;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE EXT 1;;7530
South Africa;Western Cape;BELLVILLE;BELLVILLE EXT 22;;7530
South Africa;Western Cape;BELLVILLE;GLENHAVEN EST;;7530
South Africa;Western Cape;BELLVILLE;GROENENDAL;;7530
South Africa;Western Cape;BELLVILLE;GROENVALLEI;;7530
South Africa;Western Cape;BELLVILLE;HEEMSTEDE;;7530
South Africa;Western Cape;BELLVILLE;HILLRISE;;7530
South Africa;Western Cape;BELLVILLE;HOHEIZEN;;7530
South Africa;Western Cape;BELLVILLE;JOUBERT PARK;;7530
South Africa;Western Cape;BELLVILLE;KEMPENVILLE;;7530
South Africa;Western Cape;BELLVILLE;KINGSTON;;7530
South Africa;Western Cape;BELLVILLE;KLEIN WELGEMOED;;7530
South Africa;Western Cape;BELLVILLE;LA ROCHELLE;;7530
South Africa;Western Cape;BELLVILLE;LABIANCE EST;;7530
South Africa;Western Cape;BELLVILLE;LIEBEN GLEN;;7530
South Africa;Western Cape;BELLVILLE;LOEVENSTEIN;;7530
South Africa;Western Cape;BELLVILLE;LOUMAR EST;;7530
South Africa;Western Cape;BELLVILLE;MEYERHOF;;7530
South Africa;Western Cape;BELLVILLE;MIMOSA;;7530
South Africa;Western Cape;BELLVILLE;MOOIGEZIGHT;;7530
South Africa;Western Cape;BELLVILLE;MOOIVERWACHT;;7530
South Africa;Western Cape;BELLVILLE;NOBEL PARK;;7530
South Africa;Western Cape;BELLVILLE;OAKDALE;;7530
South Africa;Western Cape;BELLVILLE;PROTEA VALLEY;;7530
South Africa;Western Cape;BELLVILLE;RIDGEWORTH EST;;7530
South Africa;Western Cape;BELLVILLE;SACKS CIRCLE;;7530
South Africa;Western Cape;BELLVILLE;SELBOURNE;;7530
South Africa;Western Cape;BELLVILLE;SHIRLEY PARK;;7530
South Africa;Western Cape;BELLVILLE;STELLENRIDGE;;7530
South Africa;Western Cape;BELLVILLE;STIKLAND;;7530
South Africa;Western Cape;BELLVILLE;SUNKIST EST;;7530
South Africa;Western Cape;BELLVILLE;THALMAN EST;;7530
South Africa;Western Cape;BELLVILLE;THE OAKS;7530;7530
South Africa;Western Cape;BELLVILLE;TRIANGLE FARM;;7530
South Africa;Western Cape;BELLVILLE;TYGER MANOR;;7530
South Africa;Western Cape;BELLVILLE;TYGERBERG HILLS;;7530
South Africa;Western Cape;BELLVILLE;TYGERPARK;;7530
South Africa;Western Cape;BELLVILLE;VREDELUST EST;;7530
South Africa;Western Cape;BELLVILLE;VREDENBERG;;7530
South Africa;Western Cape;BELLVILLE;WATERKLOOF;;7530
South Africa;Western Cape;BELLVILLE;WINSLEY;;7530
South Africa;Western Cape;BELLVILLE;KENRIDGE EXT 4;;7530
South Africa;Western Cape;BELLVILLE;TYGER WATERFRONT;;7530
South Africa;Western Cape;BELLVILLE;GREENLAND;;7530
South Africa;Western Cape;BELLVILLE;TYGER FALLS;;7530
South Africa;Western Cape;BELLVILLE;EIKENBOSCH ESTATE;;7580
South Africa;Gauteng;BENONI;FARRARMERE EXT 10;1518;1501
South Africa;Gauteng;BENONI;COUNTRY VIEW;;1501
South Africa;Gauteng;BENONI;MODDERBEE PRISON;1526;
South Africa;Gauteng;BENONI;BENONI NORTH;1527;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 37;;1501
South Africa;Gauteng;BENONI;BENONI EXT 17;;1501
South Africa;Gauteng;BENONI;BENONI EXT 37;;1501
South Africa;Gauteng;BENONI;FARRARMERE EXT;1518;1501
South Africa;Gauteng;BENONI;ACTONVILLE;1506;1501
South Africa;Gauteng;BENONI;DAVEYTON;1507;1520
South Africa;Gauteng;BENONI;NORTHMEAD;1511;1501
South Africa;Gauteng;BENONI;RYNFIELD;1514;1501
South Africa;Gauteng;BENONI;FARRARMERE;1518;1501
South Africa;Gauteng;BENONI;ATLAS PARK;1465;1459
South Africa;Gauteng;BENONI;LAKEVIEW;1516;1428
South Africa;Gauteng;BENONI;ACTONVILLE EXT 4;;1501
South Africa;Gauteng;BENONI;ACTONVILLE EXT 5;;1501
South Africa;Gauteng;BENONI;LAKEFIELD EXT 1;1525;1501
South Africa;Gauteng;BENONI;BRAKPAN;1540;1541
South Africa;Gauteng;BENONI;RYNFIELD EXT 32;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 18;1501;1501
South Africa;Gauteng;BENONI;BENONI EXT 20;;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 4;1501;1501
South Africa;Gauteng;BENONI;BRENTWOOD PARK EXT 1;1505;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 1;1501;1501
South Africa;Gauteng;BENONI;FARRARMERE EXT 16;1518;1501
South Africa;Gauteng;BENONI;FARRARMERE EXT 20;1518;1501
South Africa;Gauteng;BENONI;FARRARMERE EXT 21;1518;1501
South Africa;Gauteng;BENONI;CRYSTAL PARK EXT 1;;1501
South Africa;Gauteng;BENONI;CRYSTAL PARK EXT 2;;1501
South Africa;Gauteng;BENONI;CRYSTAL PARK EXT 3;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 14;;1501
South Africa;Gauteng;BENONI;LAKEFIELD EXT 34;1525;1501
South Africa;Gauteng;BENONI;BENONI EXT 7;;1501
South Africa;Gauteng;BENONI;MODDERBEE;1524;1501
South Africa;Gauteng;BENONI;LAKEFIELD EXT 31;1525;1501
South Africa;Gauteng;BENONI;JATNIEL;1509;
South Africa;Gauteng;BENONI;BENONI SMALL FARMS;1509;1501
South Africa;Gauteng;BENONI;BENONI SOUTH;1502;1501
South Africa;Gauteng;BENONI;BENONI WEST;1503;1501
South Africa;Gauteng;BENONI;BENORYN;1504;
South Africa;Gauteng;BENONI;PUTFONTEIN;1513;1501
South Africa;Gauteng;BENONI;BENONI;1500;1501
South Africa;Gauteng;BENONI;RYNPARK;1501;1501
South Africa;Gauteng;BENONI;BRENTWOOD PARK;1505;1501
South Africa;Gauteng;BENONI;TAMBOVILLE;1516;1516
South Africa;Gauteng;BENONI;THE FALLS;1522;
South Africa;Gauteng;BENONI;WATTVILLE;1516;1501
South Africa;Gauteng;BENONI;WELBEKEND;1517;
South Africa;Gauteng;BENONI;LAKEFIELD EXT 21;1525;1501
South Africa;Gauteng;BENONI;LAKEFIELD EXT 9;1525;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 24;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 30;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 9;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 8;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 6;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 5;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 28;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 2;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 11;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 10;1501;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 3;1501;1501
South Africa;Gauteng;BENONI;AIRFIELD;;1501
South Africa;Gauteng;BENONI;ACTONVILLE EXT 2;;1501
South Africa;Gauteng;BENONI;ACTONVILLE EXT 3;;1501
South Africa;Gauteng;BENONI;ALPHEN PARK;;1501
South Africa;Gauteng;BENONI;BOATLAKE VILLAGE;;1501
South Africa;Gauteng;BENONI;DEWALT HATTINGHPARK;;1501
South Africa;Gauteng;BENONI;CRYSTAL PARK;1515;1501
South Africa;Gauteng;BENONI;BENONI EXT 10;;1501
South Africa;Gauteng;BENONI;BENONI EXT 3;;1501
South Africa;Gauteng;BENONI;FARRARMERE EXT 24;1518;1501
South Africa;Gauteng;BENONI;BENONI EXT 4;;1501
South Africa;Gauteng;BENONI;GOEDEBURG;;1501
South Africa;Gauteng;BENONI;GOVERNMENT VILLAGE;;1501
South Africa;Gauteng;BENONI;KILFENORA;;1501
South Africa;Gauteng;BENONI;LAKEFIELD;1525;1501
South Africa;Gauteng;BENONI;MACKENZIE PARK;;1501
South Africa;Gauteng;BENONI;MACKENZIE PARK EXT 1;;1501
South Africa;Gauteng;BENONI;MOREHILL;;1501
South Africa;Gauteng;BENONI;NEW MODDER;;1501
South Africa;Gauteng;BENONI;NORTH VILLA;;1501
South Africa;Gauteng;BENONI;DUNSWART;1508;
South Africa;Gauteng;BENONI;RYNSOORD;;1501
South Africa;Gauteng;BENONI;THE STEWARDS;;1501
South Africa;Gauteng;BENONI;WESTDENE;;1501
South Africa;Gauteng;BENONI;WESTDENE EXT 1;;1501
South Africa;Gauteng;BENONI;GOEDEBURG EXT 1;;1501
South Africa;Gauteng;BENONI;GOEDEBURG EXT 3;;1501
South Africa;Gauteng;BENONI;MOREHILL EXT 8;;1501
South Africa;Gauteng;BENONI;MOREHILL EXT 1;;1501
South Africa;Gauteng;BENONI;MOREHILL EXT 2;;1501
South Africa;Gauteng;BENONI;MOREHILL EXT 6;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 6;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 9;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 7;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 4;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 3;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 2;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 17;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 1;;1501
South Africa;Gauteng;BENONI;NORTHMEAD EXT 8;;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 1;1501;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 2;1501;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 3;1501;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 4;1501;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 5;1501;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 6;1501;1501
South Africa;Gauteng;BENONI;CLOVERDENE;1513;1513
South Africa;Gauteng;BENONI;PETIT;1512;1501
South Africa;Gauteng;BENONI;GROOTFONTEIN ESTATE;;1501
South Africa;Gauteng;BENONI;LAKESIDE;;1501
South Africa;Gauteng;BENONI;LAKEFIELD EXT 2;1525;1501
South Africa;Gauteng;BENONI;WESTERN EXTENSION;;1501
South Africa;Gauteng;BENONI;APEX EXT 3;;1501
South Africa;Gauteng;BENONI;KINGSWAY;;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 55;1514;1501
South Africa;Gauteng;BENONI;ACTONVILLE EXT 6;1506;1501
South Africa;Gauteng;BENONI;MAYFIELD EXT 8;1500;1520
South Africa;Gauteng;BENONI;RYNFIELD EXT 36;1514;1501
South Africa;Gauteng;BENONI;BENONI EXT 28;1500;1501
South Africa;Gauteng;BENONI;BENONI EXT 16;1520;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 57;1514;1501
South Africa;Gauteng;BENONI;RYNPARK EXT 7;1501;1501
South Africa;Gauteng;BENONI;BENONI EXT 34;1500;1501
South Africa;Gauteng;BENONI;APEX EXT 4;1519;1501
South Africa;Gauteng;BENONI;RYNFIELD EXT 75;1501;1501
South Africa;Gauteng;BENONI;BENONI EXT 21;1500;1501
South Africa;Gauteng;BENONI;BRENTWOOD PARK EXT 8;1505;1501
South Africa;Gauteng;BENONI;ACTONVILLE EXT 1;;1501
South Africa;Gauteng;BENONI;MAYFIELD EXT 5;1500;1520
South Africa;Gauteng;BENONI;RYNFIELD EXT 35;1500;1501
South Africa;Gauteng;BENONI;BENONI EXT 24;1500;1501
South Africa;Gauteng;BENONI;CLOVERDENE EXT 39;1523;1513
South Africa;Gauteng;BENONI;TAMBOVILLE EXT 2;1516;1516
South Africa;Gauteng;BENONI;MAYFIELD EXT 33;1500;1520
South Africa;Gauteng;BENONI;LAKEFIELD EXT 18;1525;1501
South Africa;Gauteng;BENONI;MAYFIELD EXT 7;1500;1520
South Africa;Gauteng;BENONI;RYNFIELD EXT 122;1514;1502
South Africa;Gauteng;BENONI;MAYFIELD;1500;1520
South Africa;Gauteng;BENONI;FARRARMERE EXT 18;1518;1501
South Africa;Gauteng;BENONI;ALLIANCE EXT 1;1507;1501
South Africa;Gauteng;BENONI;CLOVERDENE EXT 17;1523;1513
South Africa;Gauteng;BENONI;CRYSTAL PARK EXT 32;;1501
South Africa;Eastern Cape;BENSONVALE;BENSONVALE;9764;9764
South Africa;KwaZulu-Natal;BERGVILLE;ROOKDALE;3351;
South Africa;KwaZulu-Natal;BERGVILLE;JAGERSRUST;3354;
South Africa;KwaZulu-Natal;BERGVILLE;MONT AUX SOURCES;3350;
South Africa;KwaZulu-Natal;BERGVILLE;NKONYENI;3350;
South Africa;KwaZulu-Natal;BERGVILLE;ZWELISHA;3350;
South Africa;KwaZulu-Natal;BERGVILLE;DUKUZA;3350;
South Africa;KwaZulu-Natal;BERGVILLE;ACTON HOMES;3352;
South Africa;KwaZulu-Natal;BERGVILLE;EMOYENI;3350;
South Africa;Western Cape;BERGVLIET;DREYERSDAL EST;;7945
South Africa;Western Cape;BERGVLIET;KLEIN DREYERSDAL;;7945
South Africa;Western Cape;BERGVLIET;KREUPELBOSCH;;7945
South Africa;Western Cape;BERGVLIET;PEKALMY EST;;7945
South Africa;Western Cape;BERGVLIET;SWEET VALLEY;;7945
South Africa;Western Cape;BERGVLIET;TUSSENDAL;;7945
South Africa;Eastern Cape;BERLIN;BERLIN;5660;5660
South Africa;Eastern Cape;BERLIN SOUTH;BERLIN SOUTH;5660;5660
South Africa;Mpumalanga;BETHAL;BETHAL EXT 1;;2309
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 4;2312;2312
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 5;2312;2311
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 6;2312;2311
South Africa;Mpumalanga;BETHAL;CAUVILLE;2310;2310
South Africa;Mpumalanga;BETHAL;BETHAL;2310;2309
South Africa;Mpumalanga;BETHAL;DAVEL;2320;
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 1;;2311
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 3;;2311
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 2;;2311
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 23;;2311
South Africa;Mpumalanga;BETHAL;EMZINONI;;2309
South Africa;Mpumalanga;BETHAL;BETHAL EXT 5;2310;2310
South Africa;Mpumalanga;BETHAL;EMZINONI EXT 22;2311;2311
South Africa;Mpumalanga;BETHAL;BETHAL EXT 23;2309;2309
South Africa;Eastern Cape;BETHELSDORP;DONNELLY;6028;
South Africa;Free State;BETHLEHEM;BETHLEHEM EXT 2;;9701
South Africa;Free State;BETHLEHEM;NALEDI;9701;9701
South Africa;Free State;BETHLEHEM;INDUSTRIAL AREA;9701;
South Africa;Free State;BETHLEHEM;KRANSFONTEIN;9706;
South Africa;Free State;BETHLEHEM;LEKKERDRIL;9700;
South Africa;Free State;BETHLEHEM;PANORAMA EAST;9701;
South Africa;Free State;BETHLEHEM;SHERIDAN;9704;
South Africa;Free State;BETHLEHEM;SLABBERTS;9703;
South Africa;Free State;BETHLEHEM;BETHLEHEM;9700;9701
South Africa;Free State;BETHLEHEM;BAKEN PARK;;9701
South Africa;Free State;BETHLEHEM;BERGSIG;;9701
South Africa;Free State;BETHLEHEM;BETHLEHEM EXT 1;;9701
South Africa;Free State;BETHLEHEM;BETHLEHEM WEST;;9701
South Africa;Free State;BETHLEHEM;EUREKA;;9701
South Africa;Free State;BETHLEHEM;DANIELSRUS;9705;
South Africa;Free State;BETHLEHEM;HOSPITAL HILL;;9701
South Africa;Free State;BETHLEHEM;JORDANIA;;9701
South Africa;Free State;BETHLEHEM;LA PROVENCE;;9701
South Africa;Free State;BETHLEHEM;DITSHENG;9702;
South Africa;Free State;BETHLEHEM;MORELIG;;9701
South Africa;Free State;BETHLEHEM;NEW LOCATION;;9702
South Africa;Free State;BETHLEHEM;PANORAMA;;9701
South Africa;Free State;BETHLEHEM;RAILWAY CAMP;;9701
South Africa;Free State;BETHLEHEM;STAFFORDS HILL;;9701
South Africa;Free State;BETHLEHEM;MARABASTAD;;9701
South Africa;Free State;BETHLEHEM;SMUTSVILLE;;9701
South Africa;Free State;BETHLEHEM;PHAHAMENG;9700;9701
South Africa;Free State;BETHLEHEM;THUTUKAAI;;9701
South Africa;Free State;BETHLEHEM;GIYANE;;9701
South Africa;Free State;BETHLEHEM;LOSS SECTION;;9701
South Africa;Free State;BETHLEHEM;EGYPT;9700;9702
South Africa;Free State;BETHULIE;LEPHOI;9992;9992
South Africa;Free State;BETHULIE;PELANDABA;9992;9992
South Africa;Free State;BETHULIE;CLOETES PARK;9992;
South Africa;KwaZulu-Natal;BEVERLEY HILLS;GRACELAND;1914;
South Africa;Eastern Cape;BHISHO;GEJU;5605;
South Africa;Eastern Cape;BHISHO;KWA-PITA;5605;
South Africa;Eastern Cape;BHISHO;PEELTON;5605;
South Africa;Eastern Cape;BHISHO;PHAKAMISA;5620;5620
South Africa;Eastern Cape;BHISHO;PIRIE;5605;
South Africa;Eastern Cape;BHISHO;PRUDHOE;5605;
South Africa;Eastern Cape;BHISHO;RABULA;5605;
South Africa;Eastern Cape;BHISHO;ST LUKES;5605;
South Africa;Eastern Cape;BHISHO;AMATOLE BASIN;;5605
South Africa;Eastern Cape;BHISHO;BELL;;5605
South Africa;Eastern Cape;BHISHO;BHISHO EXT 2;;5605
South Africa;Eastern Cape;BHISHO;DIMBAZA;5671;5671
South Africa;Eastern Cape;BHISHO;FORT JACKSON;5605;
South Africa;Eastern Cape;BHISHO;BHISHO;5605;5605
South Africa;Eastern Cape;BHISHO;ILITHA;5606;5606
South Africa;Eastern Cape;BHISHO;ZWELITSHA;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 7;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 9;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 4;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 5;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 2;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 10;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 8;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 1;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 3;5608;5608
South Africa;Eastern Cape;BHISHO;ZWELITSHA ZONE 6;5608;5608
South Africa;Gauteng;BIRCHLEIGH;BIRCH ACRES EXT 44;;1618
South Africa;Western Cape;BITTERFONTEIN;KLIPRAND;8205;
South Africa;Western Cape;BITTERFONTEIN;KOTZESRUS;8204;
South Africa;Western Cape;BITTERFONTEIN;NUWERUS;8201;
South Africa;Western Cape;BITTERFONTEIN;RIETPOORT;8202;
South Africa;Eastern Cape;BIZANA;GUMZANA;4800;
South Africa;Eastern Cape;BIZANA;MBIZANA;5687;
South Africa;Eastern Cape;BIZANA;HIGHVIEW;4800;
South Africa;Eastern Cape;BIZANA;MAKWANTINI;4800;
South Africa;Eastern Cape;BIZANA;KWACITWAYO;4800;
South Africa;Eastern Cape;BIZANA;LUGWIJINI;4800;
South Africa;Eastern Cape;BIZANA;MAGUSHENI;4802;
South Africa;Eastern Cape;BIZANA;BIZANA;4800;4800
South Africa;Eastern Cape;BIZANA;MJOZI;4803;
South Africa;Eastern Cape;BIZANA;MPETSHENI;4800;
South Africa;Eastern Cape;BIZANA;MZAMBA;4800;
South Africa;Eastern Cape;BIZANA;NGONGOZAYO;4800;
South Africa;Eastern Cape;BIZANA;NOMLACU;4800;
South Africa;Eastern Cape;BIZANA;NTABENGADLINKOMO;4800;
South Africa;Eastern Cape;BIZANA;NTANGENI;4800;
South Africa;Eastern Cape;BIZANA;NTLAMVUKAZI;4800;
South Africa;Eastern Cape;BIZANA;NTLOZELO;4800;
South Africa;Eastern Cape;BIZANA;NTSINGISI;4800;
South Africa;Eastern Cape;BIZANA;REDOUBT;4801;
South Africa;Eastern Cape;BIZANA;ENVIS;4804;
South Africa;Eastern Cape;BIZANA;FORT DONALD;4800;
South Africa;Western Cape;BLACKHEATH;AUSTINVILLE;;7580
South Africa;Western Cape;BLACKHEATH;DENNEMERE;;7580
South Africa;Western Cape;BLACKHEATH;GAYLEE;;7580
South Africa;Western Cape;BLACKHEATH;RUSTDAL;;7580
South Africa;Mpumalanga;BLINKPAN;KOORNFONTEIN;2250;
South Africa;Eastern Cape;BLOEMENDAL;BLOEMENDAL EXT 17;;6059
South Africa;Free State;BLOEMFONTEIN;CROSSROADS;9334;
South Africa;Free State;BLOEMFONTEIN;GLEN;9360;
South Africa;Free State;BLOEMFONTEIN;ARBORETUM;9305;9301
South Africa;Free State;BLOEMFONTEIN;HEIDEDAL;9306;9301
South Africa;Free State;BLOEMFONTEIN;BATHO;9307;9323
South Africa;Free State;BLOEMFONTEIN;KAGISANONG;9309;9323
South Africa;Free State;BLOEMFONTEIN;DANHOF;9310;9301
South Africa;Free State;BLOEMFONTEIN;EHRLICH PARK;9312;9301
South Africa;Free State;BLOEMFONTEIN;GA-SEHUNELO;9315;9323
South Africa;Free State;BLOEMFONTEIN;FICHARDT PARK;9317;9301
South Africa;Free State;BLOEMFONTEIN;WILLOWS;9320;9301
South Africa;Free State;BLOEMFONTEIN;UNIVERSITAS;9321;9301
South Africa;Free State;BLOEMFONTEIN;PELLISSIER;9322;9301
